CITY,CATEGORY,SUBCATEGORY,NAME,URL,LAT,LNG,BUBBLE,IMAGEURL,CAPTION,BYLINE,BYLINE URL,GUARDIANURL,GUARDIANURL TITLE,MAP CENTRE LAT,MAP CENTRE LONG,MAP CENTRE ZOOM
London,Eats,East,St John Bread & Wine,http://www.stjohnbreadandwine.com,51.519713,-0.074445,"On the face of it, let alone in a ""budget eats"" feature, £5.70 seems an awful lot to pay for a bacon butty. But the St John bacon butty is indisputably worth every one of those 570 pennies. It comprises two large chargrilled slices of proper artisan bread from the on-site bakery, thickly buttered and liberally stuffed with <a href=""http://www.guardian.co.uk/lifeandstyle/wordofmouth/2010/jun/21/gloucester-old-spot-protected-status"">Gloucester Old Spot</a> bacon. The rashers have a good three-quarter-inch rim of gloriously silky translucent fat around their outer edge. In its generosity, its use of supreme ingredients, in its hilarious disregard for anything you might describe as healthy eating, it is <a href=""http://www.guardian.co.uk/lifeandstyle/fergus-henderson"">Fergus Henderson</a> (owner of this and the more famous parent restaurant, St John) on a plate.  <br/><br/>• 96 Commercial Street, E1 (+44 (0)20-3301 8069, <a href=""http://www.stjohnbreadandwine.com"">stjohnbreadandwine.com</a>) 
",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303297559723/St-John-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Beigel Bake,,51.524796,-0.071696,"The tile work at this Brick Lane bakery has seen better days, but then you might look a bit tired yourself had you been serving fresh breads, pastries and filled bagels to hungry Londoners, 24 hours a day, 7 days a week since the late 1970s. Beigel Bake is a legendary stop-off for late-night revellers, but you will find queues of varying lengths here whatever time of day you drop by. In a place where filled bagels start at 90p, spending £3.50 on one may seem rash. But the warm salt beef bagel is worth it<br/><br/>•
159 Brick Lane, E1 (+44 (0)20-7729 0616)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303297591967/Beigal-Bake-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,The Gun,http://thegundocklands.com/,51.501752,-0.00787,"There is not a lot of individuality or joy in Canary Wharf. People are too busy making money. Escape its soaring glass and steel boulevards, however, and, a short walk away, you will find Tom and Ed Martin's polished gastropub, the Gun. An oasis of laughter, clubbable informality and good food, the budget traveller should grab a table in the back and give the bar menu the once-over. There, you will find the likes of homemade fish finger sandwiches, a cheeseboard, devilled whitebait or a half a pint of prawns at under £10 a head.<br/><br/>  • 27 Coldharbour, E14 (+44 (0)20-7515 5222,  <a href=""http://thegundocklands.com"">thegundocklands.com</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303297642896/The-Gun-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Frizzante,http://www.frizzanteltd.co.uk/,51.531246,-0.06628,"This cafe at <a href=""http://www.hackneycityfarm.co.uk"">Hackney City Farm</a> is a refreshingly rough 'n' ready, slightly ramshackle place. But for the steady stream of young mums and toddlers coming through the door, you might mistake it for some arty, hipster hang-out. Which, this being Hackney, it kind of is as well. There is a small deli section and ice-cream counter, but it is worth settling in and sampling Italian chef Eddy Ambrosi's blackboard specials, such as pappardelle pasta with a slow-cooked pork ragu, pressed organic brawn terrine or a wild British mushroom risotto. Much of the produce comes from farms in Kent and Essex, and, depending on seasonal availability, Frizzante's own veg patch. <br/><br/>•
Hackney City Farm, 1a Goldsmiths Row, E2 (+44 (0)20-7739 2266, <a href=""http://www.frizzanteltd.co.uk/"">rizzanteltd.co.uk</a>). Second branch at <a href=""http://www.surreydocksfarm.org.uk/"">Surrey Docks Farm</a>, Rotherhithe, SE16, open Wednesday to Sunday
",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303297674315/Frrizzante-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,The Hackney Pearl,http://thehackneypearl.com/,51.544649,-0.026038,"From breakfast to late-night cocktails, this trendy cafe-bar is, laudably, trying to do lots of important things well. Food-wise the emphasis is on labour-intensive, from-scratch making and baking, running the gamut from bar snacks, bowls of parsnip soup and that day's chalkboard menu including dishes such as lamb and caper hash with fried egg (£8.20). Note: the evening menu is more expensive, with most main dishes topping £10.  <br/><br/>• 11 Prince Edward Road, E9 (+44 (0)20-8510 3605, <a href=""http://thehackneypearl.com/"">thehackneypearl.com</a>) ",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303297710973/Hackney-Pearl-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Tayyabs,http://www.tayyabs.co.uk/,51.517211,-0.063138,"This Pakistani grill and curry house is very, very good. Tayyabs' long-marinated grilled lamb chops (four for £6) remain one of life's great savoury pleasures, the meat essentially a delivery vehicle for a complex hit of sweet 'n' smoky, hot 'n' spicy flavour, edged with a crisp, blackened strip of fat. There is no standing on ceremony at Tayyabs and eating in here can be a pretty quick turnaround experience. But at these prices (curry and rice around £7-£8) this is exceptional food.  <br/><br/>• 83-89 Fieldgate Street, E1 (+44 (0)20-7247 6400, <a href=""http://www.tayyabs.co.uk/"">tayyabs.co.uk</a>)
",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/25/1303732406530/Tayyabs-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Cay Tre,http://www.vietnamesekitchen.co.uk/,51.526804,-0.081206,"You could spend a long time trying to discern exactly what has gone into the clear, light broth that makes Cay Tre's pho (Vietnamese noodle soup) stand out. Packed with fresh coriander, spring onions and, in my case, beef, it is neither as salty nor as hot as you might imagine, but instead reveals new ingredients (star anise, garlic, roasted onions, cinnamon, some sort of base meaty, umami flavour) with each mouthful. It is a delicate clean soup with a nonetheless serious depth of flavour. The accompanying noodles are great, too. As a takeaway, this ""small"" pot of goodness is enough for a solid lunch or light dinner and costs just £3.50, which makes it all the more remarkable. Eating in at Cay Tre, the pho dishes are affordable throughout (around £7).<br/><br/> • 301 Old Street, EC1 (+44 (0)20-7729 8662,  <a href=""http://www.vietnamesekitchen.co.uk/"">vietnamesekitchen.co.uk</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303298039814/Cat-Tre-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Pavilion Cafe,http://www.the-pavilion-cafe.com/,51.533385,-0.04284,"Superior, seasonal ingredients are confidently handled in everything from sandwiches to a beef shin stew with turnips, sprouts and rye bread. The Pavilion will prick the interest of vegetarians, too, with unusually thoughtful dishes like sprouting broccoli, crushed artichokes and soft boiled egg on toast, with a hazelnut dressing. It is worth noting that the Pavilion gets very busy with mums, giddy toddlers and buggies. Anti-social singletons who want to eat at its communal tables in peace may want to take a paper (the Guardian, of course) and an iPod.  <br/><br/>• Victoria Park, corner of Old Ford Road and Grove Road, E9 (+44 (0)20-8980 0030, <a href=""http://www.the-pavilion-cafe.com/"">the-pavilion-cafe.com</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303302744873/Pavilion-Cafe-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Albion at the Boundary,http://www.albioncaff.co.uk/,51.526093,-0.076659,"If confirmation were needed that Shoreditch has lost its edge, the arrival of Terence Conran's boutique hotel and restaurant, the  HYPERLINK ""http://www.guardian.co.uk/travel/2009/jul/26/boundary-hotel-shoreditch-london?INTCMP=SRCH""Boundary, is surely it. Its gentrification is now almost complete. Still, on the upside, the site's newer ground-floor deli-cafe, Albion, is a great place to eat. You can eat in the ""caff"" – a big Conranesque canteen space – for under £10 a head if you're careful, but with so many good things to take away from the deli section, why bother? There are made-to-order sandwiches, savoury pies and tarts, biscuits and cakes, and chilled drinks of a Meantime Brewery/Fentiman's quality. A sample pork and chutney pie in thick, glossy pastry is superb. <br/><br/>• 2-4 Boundary Street, E2 (+44 (0)20-7729 1051, <a href=""http://www.albioncaff.co.uk"">albioncaff.co.uk</a>)
",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303297781452/The-Albion-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,East,Mangal Ocakbasi,http://www.mangal1.com/index.htm,51.551933,-0.074469,"There are no end of places on Stoke Newington Road cooking kebabs on traditional Turkish ocak grills. Opinions vary, of course, as to which ocakbasi restaurant is the best, but Mangal has a proven track record of producing superlative meats over many years. Out front, takeaway customers can choose from 13 types of kebab (marinated lamb, chicken wings, lamb chops, quail, etc. Boldly seasoned with chilli, garlic and parsley, the minced lamb beyti kebabs are sensational, an explosive combination of heat, carbon and hot lamb juices. Moreover, you get two eight-inch kebabs, a small, discus-like loaf and a great mixed salad for £6. <br/><br/> • Takeaway Arcola Street, off Stoke Newington Road, E8 (+44 (0)20-7275 8981, <a href=""http://www.mangal1.com/index.htm"">mangal1.com</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2009/10/14/1255520703180/Mangal-Turkish-restaurant-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/25/east-london-cheap-eats-restaurants,Top 10 cheap eats in east London
London,Eats,Central,Malletti,,51.515218,-0.135635,"There are two reasons to love Malletti. Firstly, there is that sign at the entrance: ""Are you thinking of ordering while talking on your mobile? Don't! You will be totally ignored."" Secondly, and more importantly, it serves remarkably good pizza. Don't be put off by what you see in the window. This pizza al taglio – big rectangular pizza, from which Malletti cut you a large slice – may look slightly wan and anaemic when it is cold, but after it has been reheated in the little counter-top oven, it sings. <br/><br/>
• 26 Noel Street, W1 (+44 (0)20-7439 4096). Second branch at 174-176, Clerkenwell Road, EC1",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/25/1303732623844/Malletti-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in east London
London,Eats,Central,Daddy Donkey ,http://www.daddydonkey.co.uk/,51.52161,-0.109968,"Stalls, vans, mobile trailers: in the last 18 months, London's <a href=""http://www.eat.st/"">street food</a> scene has exploded. Burrito slinger Daddy Donkey is so popular that it needs barriers to manage the queue during the lunchtime rush. Its salsas are arrestingly vibrant, its black beans earthy, elemental comfort food of the first order, its shredded, slow-cooked pork and beef fillings, while not quite as revelatory as the hype might suggest, are good.  <br/><br/>• 100-101 Leather Lane market, EC1 (+44 (0)20-7267 6042,  <a href=""http://www.daddydonkey.co.uk/"">daddydonkey.co.uk</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303301827855/Daddy-Donkey-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in central London
London,Eats,Central,Yalla Yalla,http://www.yalla-yalla.co.uk/,51.512421,-0.134374,"Yalla Yalla is a somewhat incongruously located Lebanese food hub - a small, side street cafe-restaurant of considerable charm (a chunky, rough-hewn wooden counter, a few tightly packed tables, scatter cushions made from old keffiyeh. If you choose to take away, it is sensationally good value – £3.50 will buy you a huge flatbread wrap stuffed with tiny, hot juicy soujoc lamb sausages, peppery, sumac-seasoned omelette and lightly pickled vegetables. The only problem? Finding a doorway to perch in, while you eat, without looking like you're lingering in Soho on very different, disreputable business.<br/><br/>  • 1 Green's Court, London, W1 (+44 (0)20-7287 7663, <a href=""http://www.yalla-yalla.co.uk/"">yalla-yalla.co.uk</a>). Second branch at 12 Winsley Street (just off Oxford Street), W1",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303302002738/Yalla-Yalla-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in central London
London,Eats,Central,Bea's of Bloomsbury ,http://www.beasofbloomsbury.com,51.52092,-0.116049,"It is easy to see why Bea's is so popular. It looks pretty good (smart wallpapers, attractive cup cake displays); its ethos is sound (quality, seasonal ingredients are used in its conscientious on-site cooking); and the staff are chatty and well-organised. At lunch you can mix 'n' match that day's bright-eyed, bushy-tailed salads with quiches, pasta bakes and such. Later in the afternoon, enjoy a pot of tea and Bea's magnificent baking.<br/><br/>
• 44 Theobald's Road, WC1 (+44 (0)20-7242 8330, <a href=""http://www.beasofbloomsbury.com"">beasofbloomsbury.com</a>). Second branch at One New Change, 83 Watling Street (near St Paul's), EC4",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/25/1303732822743/Beas-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in central London
London,Eats,Central,Princi,http://www.princi.co.uk/,51.513693,-0.134229,"This collaboration between ace restaurateur Alan Yau and Italian master baker Rocco Princi, looks like the <a href=""http://www.guardian.co.uk/artanddesign/2009/jan/11/restaurant-design-princi-bob-ricard"">lobby of a sleek Milan hotel</a>.  It is a forbiddingly chic tableau in glass, marble and beautiful people. Such immaculate design, however, is where the slick efficiency ends. Princi runs as a canteen. That is, you choose what you want from the counter, you're given it on a tray, you pay at the till. Princi's food, which runs from tiny sweetish pizzetini (60p) topped with a pungent smear of dried anchovy to full meals such as braised beef in barolo wine, is very, very good. A Parma ham sandwich (£4.60) is just that: ham (sweet, salty, silky, punchily porcine, melt-in-the-mouth) between two pieces of insanely good focaccia farcita flatbread<br/><br/>
• Pizza slices from £4.10, hot meals around £6-£8. 135 Wardour Street, W1 (+44 (0)20-7478 8888, <a href=""http://www.princi.co.uk/"">princi.co.uk</a>) ",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/25/1303732856075/Princi-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in central London
London,Eats,Central,The Harp,http://www.harpcoventgarden.com/,51.509636,-0.125957,"CAMRA's current <a href=""http://www.camra.org.uk/page.aspx?o=poty"">pub of the year</a>, the Harp is an oasis of calm and good cheer amid the noise and chaos of Covent Garden and Trafalgar Square. Real ales, often from local breweries such as Meantime and Ascot Ales, are the draw at the bar. Food consists of a changing roster of sausages from <a href=""http://www.topsausages.com/"">O'Hagan's</a>. They are served simply, like a hotdog, on a Viennese-style roll, with fried onions. Washed down with a pint of Dark Star's light, slightly grapefruit-y Hophead (£3.20), it is a fine reviver.  <br/><br/>• 47 Chandos Place, WC2 (+44 (0)20-7836 0291,  <a href=""http://www.harpcoventgarden.com"">harpcoventgarden.com</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303302135471/The-Harp-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in central London
London,Eats,Central,Mooli's,http://www.moolis.com/,51.513639,-0.131574,"These mooli – a tasty wholemeal roti wrap, filled and served like a burrito, wrapped in foil – may play fast and loose with notions of authenticity (what is that lettuce, tomato and red onion doing on there?), but they taste marvellous. The Guardian's sampler of slowly braised beef is long on deep-set, beefy flavours, the Keralan spicing giving everything a spicy, fruity lift. Those salad bits, moreover, do actually – along with a smear of raita – give the wrap the cool, clean punctuation it needs.  <br/><br/>• 50 Frith Street, W1 (+44 (0)20-7494 9075, <a href=""http://www.moolis.com/"">moolis.com</a>)",http://static.guim.co.uk/sys-images/Travel/Pix/pictures/2011/4/20/1303302170811/Moolis-001.jpg,,Tony Naylor,http://www.guardian.co.uk/profile/tonynaylor,http://www.guardian.co.uk/travel/2011/mar/11/central-london-restaurants-budget-eats,Top 10 cheap eats in central London
